customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9178-JHUVJ,1,0,1,1,0.30434782608695643,1,2,2,1,1,1,1,1,1,2,1,0,0.05820895522388064,0.06561273944149551,0
6168-YBYNP,1,0,0,0,0.8115942028985507,1,2,1,0,2,2,2,2,2,0,1,2,0.9263681592039801,0.7501673205631203,0
7255-SSFBC,1,0,1,1,0.9999999999999999,1,2,1,0,2,2,2,2,2,2,1,0,0.9353233830845771,0.925784675744288,0
3645-DEYGF,1,0,0,1,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,3,0.024875621890547317,0.00022501730902374506,0
9323-HGFWY,0,0,1,0,0.3478260869565217,1,0,1,2,0,0,2,2,2,1,1,1,0.8323383084577115,0.3072178629125317,0
8544-GOQSH,0,0,0,0,0.15942028985507245,1,0,1,0,2,0,2,0,0,0,1,1,0.6149253731343284,0.12618278329102234,0
3363-DTIVD,1,0,1,1,0.9855072463768115,1,2,1,2,0,2,0,2,2,2,0,2,0.8686567164179104,0.8523771059312255,0
7018-WBJNK,1,0,0,1,0.14492753623188404,1,0,1,0,0,0,0,2,0,0,1,1,0.5975124378109453,0.11714170320793907,0
9142-KZXOP,1,0,0,0,0.5942028985507247,1,0,1,0,0,0,0,0,0,0,0,1,0.5034825870646766,0.33927417493653356,0
7674-YTAFD,0,0,0,0,0.43478260869565205,1,0,1,0,2,0,2,0,0,1,1,0,0.6139303482587065,0.30764481883221784,0
6348-SNFUS,1,0,1,1,0.9999999999999999,1,1,0,2,2,2,2,0,2,2,1,1,0.37014925373134333,0.48008308331410104,0
1285-OKIPP,1,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,0,2,0,0,2,0.6134328358208956,0.007050542349411493,1
7825-ECJRF,0,0,0,0,0.2318840579710145,1,0,1,2,0,2,2,2,2,0,1,2,0.8791044776119403,0.22105354258019846,1
1347-KTTTA,1,0,1,0,0.8840579710144927,1,0,1,0,2,2,2,2,2,1,1,1,0.837810945273632,0.7656704361873992,0
7841-TZDMQ,1,0,0,0,0.4661002186524596,1,0,0,0,0,0,0,0,0,0,1,1,0.27611940298507465,0.007581352411723974,1
4195-NZGTA,0,0,0,0,0.4264026973998779,1,1,0,0,0,0,0,0,0,0,0,2,0.06965174129353235,0.000744288022155537,0
7157-SMCFK,1,0,0,1,0.8405797101449275,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328401,0.12755596584352638,0
4709-LKHYG,0,0,1,1,0.3768115942028985,1,0,2,1,1,1,1,1,1,1,0,2,0.017412935323383116,0.06014885760443109,0
2504-DSHIH,1,0,1,0,0.28985507246376807,1,2,1,0,0,0,0,0,2,0,0,2,0.682089552238806,0.22583083314101082,0
0699-NDKJM,0,0,1,0,0.782608695652174,1,1,0,2,2,2,0,2,2,0,1,0,0.4029850746268657,0.3944899607662128,0
9286-BHDQG,1,0,1,1,0.9999999999999999,1,1,0,2,2,2,2,0,0,2,0,1,0.26865671641791045,0.36014308792984073,0
0230-WEQUW,1,0,1,0,0.9130434782608694,1,1,0,2,2,2,2,2,0,2,1,0,0.38159203980099504,0.43507962150934687,0
2040-LDIWQ,1,0,1,1,0.898550724637681,1,2,0,0,2,2,2,2,2,2,1,0,0.6562189054726368,0.6122432494807293,0
6496-JDSSB,0,0,0,0,0.07246376811594202,1,0,1,0,0,0,0,2,0,0,1,0,0.6144278606965174,0.0699053773367182,0
9408-SSNVZ,0,0,0,0,0.01449275362318841,1,0,1,0,0,0,0,0,0,0,1,2,0.5164179104477613,0.028796445880452326,1
4443-EMBNA,0,0,1,0,0.9855072463768115,1,2,2,1,1,1,1,1,1,2,0,0,0.06467661691542292,0.20979690745441956,0
6469-MRVET,1,0,1,1,0.4264026973998779,1,0,2,1,1,1,1,1,1,1,1,2,0.019402985074626955,0.0001615508885298711,0
0742-MOABM,1,0,1,0,0.01449275362318841,1,0,0,0,0,0,2,0,0,0,0,3,0.3164179104477612,0.018526425109623795,1
5961-VUSRV,0,0,0,0,0.13043478260869562,1,0,2,1,1,1,1,1,1,1,1,0,0.01094527363184089,0.023142164781906283,0
6778-JFCMK,1,0,0,0,0.30434782608695643,1,1,0,2,0,0,0,2,2,1,1,3,0.3218905472636816,0.14654396492037847,0
6341-JVQGF,0,0,1,1,0.40579710144927533,1,0,0,2,0,2,2,2,2,1,1,3,0.6258706467661692,0.29159358412185554,0
2232-DMLXU,0,0,1,0,0.4264026973998779,1,0,0,0,0,0,0,2,0,0,0,3,0.3676616915422886,0.004200323101777037,1
4811-JBUVU,1,0,0,0,0.39130434782608686,1,2,1,0,0,0,2,0,2,0,1,1,0.7129353233830846,0.31206438956842836,0
0945-TSONX,0,0,1,1,0.6376811594202898,1,2,0,2,2,0,2,2,2,2,1,1,0.6671641791044776,0.47178052157858297,0
2651-ZCBXV,1,0,0,0,0.7391304347826086,1,2,1,2,2,0,2,2,2,2,1,1,0.8930348258706468,0.6625721209323794,0
3316-UWXUY,1,0,0,0,0.6811594202898551,1,0,1,2,2,0,2,0,2,0,1,1,0.7487562189054726,0.5456612047080545,0
8937-RDTHP,1,0,0,0,0.4264026973998779,1,0,1,2,0,0,0,0,2,0,1,3,0.6601990049751243,0.007592891760904663,1
7083-MIOPC,0,0,0,0,0.9999999999999999,1,0,2,1,1,1,1,1,1,2,0,1,0.01990049751243783,0.1786406646665128,0
1984-GPTEH,0,0,0,0,0.3768115942028985,1,2,2,1,1,1,1,1,1,0,0,2,0.06865671641791044,0.07883683360258478,0
1251-KRREG,1,0,0,0,0.4661002186524596,1,2,0,0,2,0,0,0,0,0,1,3,0.3597014925373134,0.010996999769212978,1
0621-JFHOL,0,0,0,0,0.1014492753623188,1,1,0,0,0,0,2,0,0,2,1,3,0.11293532338308465,0.032339026078929134,0
9903-LYSAB,1,0,1,0,0.21739130434782603,1,2,1,0,0,0,0,0,0,0,1,2,0.546268656716418,0.14852873297945995,0
0094-OIFMO,0,0,0,0,0.11594202898550722,1,0,1,0,2,0,0,2,2,0,1,2,0.763681592039801,0.12710593122547886,1
9227-UAQFT,1,0,0,0,0.18840579710144925,1,0,2,1,1,1,1,1,1,2,0,3,0.014925373134328401,0.03064274174936532,0
7301-ABVAD,0,0,0,0,0.9999999999999999,1,2,0,0,2,2,2,2,2,2,0,0,0.6800995024875621,0.730636972074775,0
6614-FHDBO,1,0,0,0,0.9999999999999999,1,2,1,0,2,2,2,2,2,2,0,0,0.9049751243781095,0.9069351488576043,0
7576-ASEJU,0,0,1,1,0.5507246376811594,1,0,0,2,0,0,2,2,2,1,1,1,0.5616915422885572,0.36566466651280866,0
9058-HRZSV,0,0,1,0,0.898550724637681,1,0,1,2,2,2,0,0,2,0,0,2,0.7577114427860697,0.7047484421878605,0
4522-AKYLR,0,0,0,0,0.14492753623188404,1,0,0,0,2,2,0,0,0,0,1,2,0.363681592039801,0.08221786291253172,0
0221-WMXNQ,1,0,0,0,0.01449275362318841,1,0,1,2,0,0,0,0,0,0,0,2,0.5681592039800994,0.029379183014077992,0
0303-UNCIP,1,0,0,0,0.5507246376811594,1,2,0,0,0,2,0,0,2,1,0,3,0.4651741293532339,0.28998384491114704,0
9947-OTFQU,1,0,0,0,0.17391304347826084,1,0,1,0,2,0,0,0,0,0,1,2,0.5587064676616916,0.12179783060235402,1
0322-YINQP,1,0,0,0,0.4264026973998779,1,0,0,2,0,0,0,0,0,0,1,3,0.30149253731343284,0.0034329563812601216,1
0959-WHOKV,1,0,0,0,0.5652173913043479,1,2,1,2,2,2,0,0,2,1,1,2,0.8034825870646767,0.49384375721209317,0
4075-JFPGR,0,0,1,0,0.6956521739130435,1,0,1,2,2,2,0,2,0,1,1,2,0.7487562189054726,0.5308966074313409,0
4629-NRXKX,0,0,1,1,0.4661002186524596,1,0,1,0,0,0,0,0,0,0,0,2,0.518905472636816,0.014810754673436427,1
9514-JDSKI,1,0,1,0,0.4264026973998779,1,1,0,0,2,0,0,2,0,0,0,2,0.21840796019900502,0.002469420724671101,1
3282-ZISZV,1,0,0,1,0.4202898550724637,1,2,0,0,2,2,2,2,2,1,0,1,0.6512437810945274,0.3016962843295638,0
3675-YDUPJ,1,0,0,0,0.1014492753623188,1,0,2,1,1,1,1,1,1,0,1,3,0.01592039800995032,0.020107315947380577,0
4111-BNXIF,0,0,1,1,0.927536231884058,1,1,0,0,2,2,2,2,2,2,1,2,0.4109452736318408,0.47139395338102924,0
7017-VFHAY,0,0,1,1,0.8405797101449275,1,2,1,2,2,2,2,2,2,2,0,1,0.963681592039801,0.8065255019616894,0
6655-LHBYW,1,0,0,0,0.6811594202898551,1,2,1,2,2,2,2,2,2,1,0,1,0.9562189054726368,0.6660858527579046,0
4959-JOSRX,0,0,1,0,0.4661002186524596,1,0,0,0,0,0,0,0,0,0,1,1,0.2621890547263682,0.007125548119086111,1
5046-NUHWD,0,0,1,0,0.3768115942028985,1,1,0,2,0,2,0,0,2,0,1,2,0.2661691542288557,0.13960881606277406,0
7273-TEFQD,1,0,0,0,0.48236602175280147,1,1,0,0,0,2,0,0,2,0,1,2,0.22786069651741292,0.013085621970920835,1
3606-TWKGI,1,0,0,0,0.14492753623188404,1,2,1,0,2,2,0,2,2,0,1,2,0.8820895522388061,0.15526194322640202,1
7529-ZDFXI,1,0,1,0,0.782608695652174,1,2,1,0,2,0,0,0,2,0,1,2,0.7124378109452736,0.5661839372259405,0
7605-BDWDC,0,0,0,0,0.40579710144927533,1,1,0,2,2,0,2,0,2,2,1,0,0.31442786069651746,0.17324024924994227,0
1950-KSVVJ,0,0,1,0,0.6086956521739131,1,2,1,2,2,2,2,2,2,1,0,3,0.945771144278607,0.5785195015001154,0
0123-CRBRT,0,0,1,1,0.8405797101449275,1,2,0,2,2,2,2,2,2,2,0,3,0.6950248756218904,0.6355815831987076,0
6292-TOSSS,1,0,0,0,0.6811594202898551,1,2,2,1,1,1,1,1,1,2,0,0,0.06616915422885578,0.13575467343641817,0
3197-ARFOY,0,0,0,0,0.2318840579710145,1,0,1,2,2,0,2,2,2,0,1,3,0.8631840796019901,0.2294541887837526,0
6323-AYBRX,1,0,0,0,0.8115942028985507,1,0,2,1,1,1,1,1,1,2,0,3,0.01094527363184089,0.12471728594507267,1
7014-ZZXAW,0,0,1,0,0.9855072463768115,1,2,2,1,1,1,1,1,1,2,1,1,0.059701492537313494,0.19780175398107547,0
4385-GZQXV,0,0,0,0,0.18840579710144925,1,0,1,0,0,0,2,2,2,0,1,2,0.7582089552238807,0.17221324717285946,1
7633-MVPUY,1,0,1,0,0.782608695652174,1,0,0,2,2,0,2,0,0,2,1,2,0.4129353233830846,0.3959554581121625,0
6366-ZGQGL,1,0,0,0,0.4264026973998779,1,1,0,0,0,0,0,0,0,0,0,0,0.06517412935323386,0.0006923609508424078,1
4716-HHKQH,1,0,1,0,0.2463768115942029,1,2,1,0,2,0,2,2,2,0,0,2,0.8835820895522388,0.24847103623355643,0
5940-AHUHD,1,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,0,0,0,0,3,0.5208955223880597,0.005977382875605786,1
6432-TWQLB,1,0,1,0,0.02898550724637681,1,2,1,0,2,0,2,0,0,0,1,2,0.6681592039800995,0.0441149319178398,1
4484-GLZOU,0,0,1,0,0.7101449275362318,1,2,1,0,2,2,0,2,2,0,1,2,0.863681592039801,0.6469016847449804,1
3179-GBRWV,1,0,1,0,0.26086956521739124,1,0,0,2,2,0,0,0,2,0,1,0,0.46467661691542295,0.152434802677129,0
8645-KWHJO,1,0,0,0,0.15942028985507245,1,1,0,0,0,2,2,2,2,0,1,2,0.36567164179104483,0.0869086083544888,0
4130-MZLCC,0,0,0,0,0.02898550724637681,1,0,0,0,2,0,0,0,0,0,0,0,0.32139303482587067,0.026073159473805674,0
0314-TKOSI,0,0,0,0,0.04347826086956521,1,0,0,2,2,0,0,0,0,0,0,3,0.36716417910447763,0.03509116085852759,0
8229-MYEJZ,0,0,0,0,0.1014492753623188,1,0,0,0,2,0,0,0,0,0,0,2,0.327860696517413,0.05532540964689589,0
2080-SRCDE,0,0,0,1,0.4264026973998779,1,2,2,1,1,1,1,1,1,0,0,3,0.0711442786069652,0.0007615970459265986,0
9577-WJVCQ,0,0,0,0,0.9420289855072463,1,2,0,2,0,0,0,0,0,0,0,3,0.3601990049751244,0.4233729517655204,0
9512-UIBFX,1,0,1,1,0.21739130434782603,1,0,1,0,0,2,0,2,2,0,0,3,0.7651741293532339,0.2032252480960074,1
6202-DYYFX,0,0,0,0,0.2753623188405797,1,2,1,0,0,0,0,0,0,1,1,1,0.5746268656716418,0.20364643434110313,0
3808-HFKDE,0,0,0,0,0.2463768115942029,1,0,0,0,0,0,0,0,0,0,1,2,0.25970149253731345,0.10481767828294483,0
5583-SXDAG,1,0,1,0,0.4264026973998779,1,0,1,0,0,0,0,0,0,0,0,2,0.5149253731343284,0.005908146780521539,1
3488-PGMQJ,1,0,0,0,0.07246376811594202,1,0,1,0,2,0,0,0,0,0,1,2,0.5597014925373135,0.06782252480960071,1
3580-REOAC,1,0,0,0,0.1014492753623188,1,0,0,0,0,0,0,0,0,0,1,1,0.2646766169154229,0.04807292868682206,1
7534-BFESC,1,0,0,0,0.30434782608695643,1,2,1,0,0,0,0,0,0,0,1,2,0.5756218905472636,0.19546503577198243,1
3727-OWVYD,1,0,0,0,0.4637681159420289,1,0,0,2,2,2,0,0,0,1,0,3,0.42736318407960205,0.2310639279944611,0
2294-SALNE,1,0,1,1,0.28985507246376807,1,0,1,0,2,2,2,0,0,1,0,3,0.682089552238806,0.22178629125317328,0
4847-TAJYI,0,0,0,0,0.04347826086956521,1,0,1,0,0,0,0,2,2,0,1,2,0.707462686567164,0.06335102700207706,0
1563-IWQEX,0,0,0,0,0.13043478260869562,1,0,2,1,1,1,1,1,1,0,0,3,0.01442786069651747,0.02325755827371334,0
8203-XJZRC,1,0,0,0,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,3,0.01990049751243783,0.00016732056312024346,0
6556-DBKZF,0,0,1,1,0.9855072463768115,1,0,1,0,0,2,0,0,0,2,0,2,0.5751243781094527,0.62516155088853,0
6851-WEFYX,1,0,1,0,0.4637681159420289,1,2,1,0,0,2,0,2,2,0,1,2,0.8213930348258707,0.3944957304408031,0
2985-JUUBZ,1,0,1,1,0.5362318840579711,1,2,0,0,0,2,0,2,2,0,1,2,0.5601990049751244,0.3458285252711747,0
6390-DSAZX,0,0,0,1,0.4264026973998779,1,0,1,2,0,0,0,0,0,0,1,3,0.5507462686567164,0.006323563351026962,1
0895-LMRSF,1,0,0,0,0.28985507246376807,1,0,0,0,0,0,0,2,2,1,1,0,0.464179104477612,0.17205169628432954,0
8098-LLAZX,0,0,0,0,0.01449275362318841,1,2,1,0,0,0,0,2,2,0,1,2,0.7681592039800995,0.04353796445880448,1
8266-VBFQL,1,0,0,0,0.01449275362318841,1,0,1,0,0,2,2,0,2,0,1,2,0.7179104477611941,0.03898569120701592,0
8181-YHCMF,0,0,1,1,0.9420289855072463,1,1,0,0,2,2,2,2,2,2,0,1,0.41840796019900495,0.4719824601892453,0
2240-HSJQD,1,0,0,1,0.5072463768115942,1,2,1,0,2,0,0,0,0,0,1,3,0.6328358208955223,0.3603623355642741,0
1248-DYXUB,1,0,1,1,0.7101449275362318,1,2,2,1,1,1,1,1,1,2,0,3,0.06517412935323386,0.13966074313408722,0
0265-EDXBD,1,0,1,0,0.4202898550724637,1,2,1,0,0,0,0,0,0,0,1,2,0.5636815920398011,0.26362220170782363,1
4115-BNPJY,1,0,1,1,0.3768115942028985,1,0,0,0,0,2,2,2,2,2,0,3,0.5701492537313433,0.23489499192245558,0
3167-SNQPL,1,0,1,1,0.5072463768115942,1,2,1,0,2,0,0,2,2,0,0,2,0.8248756218905473,0.4296157396722825,0
4091-TVOCN,1,0,0,1,0.6521739130434782,1,2,0,2,0,2,0,2,2,1,1,1,0.6019900497512438,0.42276136625894295,0
1098-TDVUQ,0,0,0,0,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,1,0,0.009950248756218971,5.192707131318475e-05,0
7277-OZCGZ,0,0,0,0,0.2753623188405797,1,0,1,2,0,0,2,0,2,0,1,2,0.7044776119402985,0.21549157627509807,0
1557-EMYVT,0,0,0,0,0.5797101449275363,1,2,1,2,2,2,2,2,2,2,0,1,0.9631840796019899,0.5626932840987768,0
2799-ARNLO,0,0,1,0,0.02898550724637681,1,0,1,0,0,0,0,0,0,0,1,2,0.5084577114427861,0.03724901915531961,0
7563-BIUPC,1,0,0,0,0.02898550724637681,1,0,1,0,0,0,0,2,0,0,1,2,0.6203980099502487,0.04578236787445186,1
5027-YOCXN,1,0,1,1,0.6956521739130435,1,2,1,2,2,0,2,2,2,1,0,1,0.9134328358208955,0.6540041541657051,0
3973-SKMLN,1,0,0,0,0.9855072463768115,1,0,2,1,1,1,1,1,1,2,1,1,0.016417910447761197,0.15420032310177706,0
2321-OMBXY,0,0,1,1,0.5072463768115942,1,0,0,2,2,0,2,2,2,1,0,1,0.617412935323383,0.35077890606969764,1
2840-XANRC,1,0,1,0,0.30434782608695643,1,0,1,0,0,2,0,2,2,0,1,2,0.7452736318407961,0.2552792522501731,1
6745-JEFZB,1,0,1,0,0.4637681159420289,1,2,1,0,0,0,2,2,0,0,1,1,0.7288557213930348,0.3712843295638126,0
5020-ZSTTY,0,0,0,0,0.7391304347826086,1,2,0,2,2,0,2,2,2,1,0,0,0.6388059701492538,0.499803831063928,1
9880-TDQAC,0,0,1,1,0.9999999999999999,1,1,0,0,2,2,2,2,2,2,1,2,0.41542288557213936,0.48986845141933993,0
8705-WZCYL,1,0,0,0,0.4264026973998779,1,0,0,0,0,0,0,0,0,0,1,2,0.26417910447761195,0.0030002307869836375,0
7102-JJVTX,0,0,1,1,0.08695652173913042,1,0,0,2,0,0,0,0,0,1,0,3,0.30199004975124377,0.04656127394414952,0
8626-PTQGE,1,0,0,0,0.9565217391304347,1,1,0,2,2,0,2,2,2,2,1,0,0.41592039800995023,0.47979459958458337,0
4983-CLMLV,0,0,1,0,0.7101449275362318,1,2,1,0,2,0,2,2,2,0,1,1,0.8402985074626866,0.590733902607893,0
5701-YVSVF,0,0,1,0,0.11594202898550722,1,0,1,0,0,0,2,2,0,0,1,2,0.6432835820895524,0.09938264481883219,0
5804-LEPIM,0,0,0,0,0.4661002186524596,1,0,1,0,0,0,0,0,0,0,1,2,0.5184079601990049,0.013876067389799213,1
5697-GOMBF,0,0,1,1,0.3623188405797101,1,1,0,0,0,0,0,2,0,0,1,2,0.17562189054726368,0.11018347565197323,0
2739-CACDQ,0,0,0,0,0.20289855072463767,1,2,1,0,0,2,0,0,0,0,1,1,0.6407960199004976,0.16746480498499883,0
9385-EHGDO,0,0,1,1,0.4637681159420289,1,0,2,1,1,1,1,1,1,2,1,3,0.01592039800995032,0.08314678052157856,0
9498-FIMXL,0,0,0,0,0.07246376811594202,1,0,2,1,1,1,1,1,1,1,1,3,0.009452736318407984,0.01651857835218093,0
2379-GYFLQ,1,0,0,0,0.6231884057971014,1,2,1,0,2,2,0,2,0,1,1,1,0.7626865671641793,0.5082102469420724,0
0122-OAHPZ,0,0,0,0,0.05797101449275363,1,2,1,0,0,0,0,0,0,0,1,2,0.5532338308457712,0.05682552504038771,1
2868-SNELZ,0,0,0,0,0.4661002186524596,1,2,1,0,0,2,0,0,0,0,0,3,0.6203980099502487,0.015808908377567515,1
4322-RCYMT,1,0,1,1,0.9420289855072463,1,2,0,0,2,2,2,0,2,1,1,0,0.5726368159203981,0.6087179783060236,1
6680-NENYN,0,0,0,0,0.5797101449275363,1,2,1,0,2,2,0,2,2,2,1,2,0.8592039800995025,0.5470863143318718,1
2088-IEBAU,0,0,0,0,0.9420289855072463,1,2,0,2,2,2,2,2,2,2,1,2,0.6955223880597016,0.707321717055158,0
7982-VCELR,0,0,0,0,0.4782608695652173,1,0,1,0,2,0,0,2,2,0,1,1,0.7616915422885572,0.4092834064158781,0
1343-EHPYB,1,0,1,0,0.8695652173913043,1,2,1,0,2,2,0,2,2,0,1,2,0.8472636815920399,0.7597738287560583,1
6035-BXTTY,0,0,0,0,0.4202898550724637,1,0,0,0,2,0,2,0,0,0,0,0,0.3621890547263682,0.20901223171013153,0
6885-PKOAM,0,0,1,0,0.9855072463768115,1,2,0,2,2,2,2,2,2,2,0,1,0.6716417910447762,0.7160166166628203,0
7520-HQWJU,0,0,1,1,0.9130434782608694,1,2,0,2,2,2,0,0,0,0,1,0,0.4895522388059702,0.5180994691899377,0
9639-BUJXT,1,0,0,0,0.8695652173913043,1,0,2,1,1,1,1,1,1,1,0,3,0.022388059701492602,0.15109046849757674,0
5924-SNGKP,0,0,0,1,0.5507246376811594,1,0,2,1,1,1,1,1,1,1,1,1,0.01990049751243783,0.09764597276713591,0
0021-IKXGC,0,0,0,0,0.4264026973998779,1,2,1,0,0,0,0,0,0,0,1,2,0.535820895522388,0.0061504731133164015,0
2034-GDRCN,0,0,0,0,0.4661002186524596,1,0,1,0,0,0,0,2,2,0,1,2,0.7179104477611941,0.017239787675975032,1
8966-SNIZF,0,0,1,0,0.9710144927536231,1,0,2,1,1,1,1,1,1,2,0,0,0.011940298507462754,0.14824601892453265,0
6243-OZGFH,0,0,0,0,0.28985507246376807,1,1,0,0,0,0,0,2,2,0,1,2,0.26567164179104485,0.11286060466189704,0
4654-DLAMQ,0,0,1,0,0.8840579710144927,1,0,1,2,2,2,0,0,2,1,0,0,0.783582089552239,0.7399146088160627,0
0513-RBGPE,1,0,1,1,0.4927536231884056,1,2,0,2,0,2,2,0,0,2,1,1,0.4432835820895522,0.2607835218093699,0
5160-UXJED,1,0,0,1,0.20289855072463767,1,0,0,0,0,0,0,0,0,1,0,3,0.2621890547263682,0.07645972767135933,0
4115-NZRKS,0,0,0,0,0.05797101449275363,1,0,1,0,0,0,0,2,2,0,1,2,0.7054726368159204,0.06410685437341332,0
0219-YTZUE,1,0,1,1,0.01449275362318841,1,2,1,0,2,2,0,0,0,0,1,0,0.6621890547263681,0.040745441957073636,1
0623-IIHUG,0,0,0,0,0.26086956521739124,1,1,0,2,0,0,0,2,0,0,1,2,0.2353233830845771,0.09477267482114007,1
4572-DVCGN,0,0,0,0,0.1014492753623188,1,0,1,0,0,0,0,0,2,0,1,0,0.6169154228855722,0.09545349642280174,1
3351-NGXYI,0,0,0,0,0.18840579710144925,1,2,0,2,0,0,0,0,0,0,1,2,0.35671641791044784,0.1004154165705054,0
8984-EYLLL,1,0,1,0,0.8840579710144927,1,2,1,0,2,0,2,2,2,2,1,2,0.8656716417910448,0.7852065543503347,0
9057-MSWCO,1,0,1,0,0.3478260869565217,1,1,0,2,0,0,0,0,0,0,0,1,0.12437810945273631,0.09073390260789288,1
9833-TGFHX,1,0,1,1,0.5652173913043479,1,2,1,2,0,0,0,2,2,1,0,2,0.7845771144278606,0.46133741057004385,0
9294-TDIPC,1,0,0,1,0.02898550724637681,1,0,2,1,1,1,1,1,1,0,0,3,0.019402985074626955,0.007494807292868666,0
5229-DTFYB,0,0,0,0,0.5507246376811594,1,0,1,0,2,0,2,2,2,2,1,0,0.801492537313433,0.4546907454419571,0
0104-PPXDV,1,0,1,0,0.7971014492753623,1,0,0,0,0,2,0,0,0,1,0,1,0.3189054726368159,0.32999653819524577,0
5176-LMJXE,0,0,0,0,0.6376811594202898,1,0,2,1,1,1,1,1,1,2,1,3,0.02288557213930348,0.10695822755596582,0
3583-KRKMD,1,0,0,0,0.21739130434782603,1,0,1,0,0,0,2,0,0,0,1,0,0.5736318407960199,0.1562716362797138,0
1010-DIAUQ,1,0,0,0,0.02898550724637681,1,0,1,0,0,2,0,2,2,0,0,0,0.7786069651741294,0.05466766674359563,1
9069-LGEUL,1,0,1,0,0.28985507246376807,1,0,0,2,0,0,0,0,2,0,1,0,0.4149253731343284,0.16007385183475653,0
7302-ZHMHP,0,0,0,0,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,3,0.008955223880597052,4.038772213249553e-05,0
9571-EDEBV,1,0,1,0,0.9855072463768115,1,2,1,0,0,2,0,2,2,1,1,1,0.8,0.8012981767828296,0
3520-FJGCV,1,0,1,1,0.9999999999999999,1,2,1,2,2,2,2,2,2,2,1,1,0.9388059701492537,0.9355931225478883,0
6563-VRERX,1,0,1,1,0.43478260869565205,1,0,2,1,1,1,1,1,1,1,0,3,0.02338308457711452,0.07748096007385183,0
0259-GBZSH,1,0,0,0,0.4661002186524596,1,2,1,0,0,0,0,2,0,0,1,2,0.6706467661691543,0.018774521117008974,1
6122-EFVKN,1,0,0,1,0.30434782608695643,1,1,0,2,0,0,2,0,0,2,0,3,0.17412935323383089,0.0936995153473344,0
2805-EDJPQ,0,0,1,1,0.7681159420289856,1,2,1,0,2,2,2,0,2,1,1,1,0.8109452736318409,0.6450034618047542,0
6862-CQUMB,1,0,0,0,0.4927536231884056,1,0,1,0,2,0,0,2,2,0,1,1,0.7746268656716417,0.4186475882760212,0
7156-MXBJE,0,0,0,0,0.5797101449275363,1,2,0,0,2,2,2,2,2,1,0,1,0.6651741293532338,0.42043041772444034,0
6158-HDPXZ,1,0,0,0,0.4264026973998779,1,1,0,0,0,0,0,0,0,0,0,3,0.07064676616915427,0.0007558273713362262,0
9601-BRXPO,0,0,1,0,0.3188405797101449,1,2,1,0,0,2,2,2,2,0,1,0,0.8626865671641791,0.293987999076852,1
2863-IMQDR,0,0,0,0,0.8405797101449275,1,2,0,2,2,2,2,2,2,2,0,2,0.7104477611940299,0.6104200323101776,0
5686-CMAWK,1,0,0,0,0.20289855072463767,1,2,1,0,0,2,2,0,0,1,0,2,0.681592039800995,0.16056427417493652,0
5651-CRHKQ,0,0,1,0,0.5507246376811594,1,0,1,0,2,2,2,0,0,1,1,0,0.6761194029850747,0.3831352411723979,0
6905-NIQIN,1,0,0,0,0.4264026973998779,1,0,0,0,2,0,0,0,0,0,0,3,0.32238805970149254,0.0036752827140549282,1
8204-YJCLA,1,0,1,1,0.9999999999999999,1,1,0,2,2,2,2,2,2,2,1,0,0.46318407960199004,0.5439129933071776,0
5167-ZFFMM,1,0,0,0,0.4264026973998779,1,2,1,0,2,0,0,0,2,0,1,1,0.7223880597014924,0.008314101084698822,1
6583-SZVGP,1,0,0,0,0.6521739130434782,1,2,1,0,2,2,0,2,2,2,1,0,0.8940298507462686,0.582581352411724,0
4895-TMWIR,1,0,1,0,0.11594202898550722,1,0,2,1,1,1,1,1,1,0,0,3,0.01691542288557224,0.0226113547195938,1
0533-BNWKF,0,0,1,0,0.753623188405797,1,2,1,0,2,2,0,0,0,0,1,2,0.6686567164179105,0.5603392568659128,1
1708-PBBOA,0,0,0,0,0.5652173913043479,1,1,0,2,2,2,2,0,2,1,1,2,0.36318407960199006,0.26882644818832213,0
8782-LKFPK,1,0,0,0,0.5942028985507247,1,2,1,0,0,2,0,0,2,0,1,3,0.7179104477611941,0.46667435956612047,0
5522-JBWMO,1,0,0,1,0.4264026973998779,1,0,0,0,0,0,0,0,0,0,0,2,0.2562189054726368,0.0029079159935379573,0
3597-MVHJT,0,0,0,0,0.3478260869565217,1,2,1,0,0,0,0,2,2,0,1,0,0.7696517412935323,0.2973055619663051,0
9774-NRNAU,1,0,1,0,0.3478260869565217,1,2,0,0,2,2,2,2,2,0,1,0,0.6621890547263681,0.2643376413570275,0
0224-RLWWD,0,0,0,0,0.4661002186524596,1,0,0,0,0,0,0,0,0,0,1,2,0.25920398009950246,0.008135241172397889,0
9967-ATRFS,0,0,0,0,0.2318840579710145,1,0,2,1,1,1,1,1,1,0,0,3,0.016417910447761197,0.040243480267712906,0
